id,name,short_description,full_description,topic,languages,prohibited_content,categories
5ad4b737b13a5b202c4f52e2,blog.fami.ga,Microblog der Familie Ganter,Wir haben ein eigenes microblog weil wir Twitter und Co. nicht vertrauen. ,dies und das,"['ar', 'en', 'de']","['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising']",[]
5ad4f1ffb13a5b202c4f52e4,idevs.id,Indie Developer,Just the right place for you,development,"['zh', 'en', 'id', 'ja', 'jv', 'ko', 'ms', 'pt', 'su', 'th']","['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam']","['academia', 'activism', 'anime', 'art', 'books', 'furry', 'games', 'journalism', 'lgbt', 'music', 'poc', 'sports', 'tech']"
5ad6908aef5dd72e9d37e06e,eldritch.cafe,"Eldritch Café est une instance Mastodon pour les personnes queers, féministes et anarchistes ainsi que pour leurs sympathisant·e·s.","Eldritch Café est une instance Mastodon se voulant accueillante pour les personnes queers, féministes et anarchistes ainsi que pour leurs sympathisant·e·s. Nous sommes principalement francophones, mais vous êtes les bienvenu·e·s quelque soit votre langue.

Les règles de Eldritch Café sont les suivantes :
1. Ne participez pas à du harcèlement, sous quelque forme que ce soit.
2. Ne rendez pas publiques des conversations privées, sauf à l’équipe de modération en cas de signalement.
3. Les injures raciales, sexistes ou oppressives en général vous vaudront d’être suspendu·e, même utilisé·e·s dans des conversations non-publiques.
4. Il est permis de poster de la pornographie ou de la nudité sur l’instance, mais seulement en marquant le contenu concerné comme sensible et en aucun cas sur un fil public.
5. Soyez gentil⋅les les un⋅es avec les autres.",None,"['en', 'fr']","['nudity_nocw', 'pornography_nocw']","['activism', 'lgbt']"
5ad7512bef5dd72e9d37e07e,pleroma.site,pleroma.site is a mainstream Pleroma instance that provides a Mastodon frontend with fair and reasonable moderation policies.,"pleroma.site is a mainstream fediverse instance that runs on the Pleroma software while offering a Mastodon frontend.

Anybody who is willing to follow our very reasonable Terms of Service are welcome.  We do, however, strongly suggest reading the Terms of Service before signing up as they are strongly enforced.",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']",[]
5ad849b6ef5dd72e9d37e083,idf.social,"The ""unofficial"" Information Retrieval Mastodon Instance.","Goal: Make idf.social a viable and valuable social space for anyone working in Information Retrieval and related scientific research.

Everyone welcome but expect some level of geekiness on the instance and federated timelines.",Information Retrieval,['en'],"['nudity_nocw', 'nudity_all', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['academia', 'tech']"
5adacc7871a07e275ed9dad6,md.os.vu,The mastodon instance of openspace: the new hackerspace in Milano | Italia | Europa | Terra.,The mastodon instance of openspace: the new hackerspace in Milano | Italia | Europa | Terra.,None,"['en', 'it']",[],[]
5adb5f0c71a07e275ed9dada,roughseas.xyz,"""Timid men prefer the calm of despotism to the tempestuous sea of Liberty."" -- Thomas Jefferson","A Fediverse home to libertarians, classical liberals, right-of-center thinkers, gun owners, privacy and due process advocates, rugged individualists, and those believing that American Exceptionalism isn't about a country or place but is rather an ideal.",None,['en'],"['pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam']",['activism']
5ade7b1c28373551c72673f9,thepeanut.farm,The Peanut Farm is a home for center-leftists worldwide.,"The Peanut Farm welcomes political discourse, as long as the discussion stays within our rules. We wrote and will enforce rules against bigotry and harassment, and welcome people from all backgrounds. We ask that all users engage in good faith, regardless of political positions. Off-topic posting is certainly also allowed, but those searching for an apolitical instance should look elsewhere.",Politics,['en'],"['nudity_nocw', 'pornography_nocw', 'pornography_all', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']","['activism', 'journalism', 'lgbt', 'poc']"
5ae084b4c8ec996cd1ee7d7d,tabletop.social,"We host the tabletop community: casual gamers, hobbists, LARPers, game designers & publishers, artists, writer, vlogers, podcasters, reviewers, etc.","We are here to host the tabletop community as a whole. We welcome everyone that wants to be part of the community, casual gamers, hobbists, mini painters, LARPers, designers, publishers, distributor, RPG caracters, artists, writers, vlogers, podcasters, reviewers, actual game and more.

This is meant to be a positive and safe space for people to enjoy each other's ideas, opinion and have fun. To keep tabletop.social that way, the Code of Conduct, Rules and Etiquette will be applied and enforced thoroughly.","tabletop, boardgame, game design, ",['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'spoilers_nocw']","['art', 'games']"
5ae0ad35c0abae7fc5a18275,plush.city,A gathering space for soft friends and allies to share their lives & compassion with each other & the Fediverse! Come see the softer side of Masto. ♥️,"✨Plush✨ City is a place for soft friends (stuffed animals and other soft toys) and their allies. If you are or have considered being a ✨plush,✨ this is the place for you! We're a welcoming and supportive collection of soff frens. ♥️ 

OUR CODE OF CONDUCT IN A NUTSHELL:

Discrimination & Bigotry Won’t Be Tolerated.
Leave your hatred at the door.

Treat this Space and Those Within it with Respect.
Listen actively to and honor the requests of others; always respond with compassion first.

Consent is Important in all contexts.
If you’re ever unsure, ask first.

Listen; Don’t Make Excuses.
If you’re accused of causing harm, either take some responsibility or ask moderators for help.

Don’t Break the Law Here.
The whole space may be liable if you do.

Use the Report Feature.
All reports go straight to our moderation team. We’re here to help!",Living as or among ✨Plush✨ frens!,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",['furry']
5ae175e8c0abae7fc5a1827b,whitespashe.uk,Whitespashe.uk is an instance that allows users to post on any topic.,"Code of Conduct

    Mastodon.social guidelines
    JSConf Code of Conduct

The short version

    Don't harass anyone
    If someone is harassing you, report it to a moderator
    Have fun
    Be excellent to each other

Rules

    No advertising or excessive promotion
    No bots, unless they're cute, funny, or useful. Bots should avoid posting to the public timeline.
    No gore or graphic violence
    Content that is NSFW should be put behind a CW (Content Warning)
    No racism
    No sexism
    No discrimination based on gender, sexual minority, sexual orientation, disability, physical appearance, body size, race, ethnicity, religion (or lack thereof), or national origin
    No xenophobia or violent nationalism
    No sexual depictions of children
    No holocaust denialism, Nazi symbolism, promotion of National Socialism, or anything that is illegal in the European Union
    No stalking or harassment
    No fake accounts, even celebrity joke accounts. Note this rule does not necessarily apply to remote accounts.
    Handling harassment

    If you are being harassed, please report the user using the ""…"" button and then ""Report."" For urgent concerns, please DM a moderator.

    If you engage in harassing behavior, the moderator may take any action they deem appropriate, such as a warning or an expulsion.

    The above rules may change at any time, and you may be banned at any time based on the moderators' judgment.
    Privacy policy

    What will we do with your data? Nothing. How will you be influenced by advertisers? You won't; brands and non-humans (other than fun/useful bots) are banned.
    How will we aggregate your data in order to improve your service? We won't.

    We will never share your data with anyone else, except in the case of valid legal requests . Please don't put me in that situation!

    More privacy information:

    Understand that this instance is run by myself, and (as is the case with all Mastodon servers) I potentially have access to your data, including DMs.

    For truly private data sent between two people, Mastodon offers no end-to-end encryption. So use Signal or WhatsApp for the things you really want to be private.

",None,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'advertising', 'spoilers_nocw']",[]
5ae3c7c7c0abae7fc5a1827d,mastodon.bbqmasters.life,An instance for food Lovers,An instance for food Lovers,Food,['en'],"['nudity_nocw', 'pornography_nocw', 'illegalContentLinks', 'spam', 'spoilers_nocw']",[]
5ae3eed4c0abae7fc5a1827f,anime.website,Public Pleroma instance run by @wowaname,"Pleroma instance that welcomes any user and content that is legal in the USA. Phishing, scamming, terrorism, and community disruption is disallowed. There is no privacy policy for this instance. All information gathered must be considered public. If you are worried about this, make use of proxies and encryption, or better yet, create your own instance.",None,['en'],"['illegalContentLinks', 'spam']",[]
5ae5aa407c34d663c019293a,cheeky.red,Mastodon instance hosted in Vietnam,"We’ve set up a Commie Twitter clone for those at risk of suspension / shadowbans etc

We host it, we secure it, we manage it, we moderate it. No tracking, no selling your data, no giving it to spooks, no ads in the TL, you won’t get suspended for calling Bob Geldof rude names.

It’s free for all now, it will remain free for customers, donors, moderators etc

Standard house rules :

No Nazis

No Nonces

No Regime Changers

Instant ban for all these 3 categories.

The rest of the rules will evolve over time

Use long passwords

Turn 2FA on

Sign up and then stick your cheeky red address in the bio of your twitter account so folk know where to find you if you get hit by their banhammer.

There are loads of apps to use. see here.

https://github.com/tootsuite/documentation/blob/master/Using-Mastodon/Apps.md

It may still be a bit Beta around the edges so any bugs please report.

Start your engines Comrades.","Anti-Imperialism, left wing politics,",['en'],"['pornography_nocw', 'illegalContentLinks', 'spam', 'advertising']","['academia', 'activism', 'art', 'books', 'games', 'journalism', 'lgbt', 'music', 'poc', 'sports', 'tech']"
5ae72ab0c8ec996cd1ee7db3,thevillastraylight.com,Personal instance used by alchemyjones@gmail.com,This instance is for personal use by alchemyjones@gmail.com,Personal Use,['en'],"['illegalContentLinks', 'spam', 'advertising']",[]
5ae89c61c8ec996cd1ee7db9,beepboop.one,Beep Boop One is a private instance. It is unlikely to ever have open registrations.,"Beep Boop One is the private instance of cartoonist and designer Alex Daily. At the time of this writing, the only accounts are controlled by Alex.",private,"['nl', 'en']",[],[]
